customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
10380.0,23.0,Female,East,Post-Graduate,Unemployed,864532.5246830923,269765.76856765675,Car,578.9399787376378,2.220446049250313e-16,24.0,40.17007372804993,2021-12-15,0.0
11885.0,65.0,Female,West,Graduate,Salaried,770338.5355665672,75611.46466936337,Other,712.9549572582066,3.0,35.0,33.272131431051136,2020-05-20,0.0
11150.0,58.0,Female,North,Graduate,Self-Employed,653161.519049335,138638.27536443673,Other,531.1880239789539,4.0,36.0,35.92557425231472,2018-11-05,0.0
10288.0,52.0,Male,South,Secondary,Salaried,838907.3182621849,211791.5725394069,Car,625.4194771944885,2.0,27.0,37.668011520798295,2017-03-25,1.0
10413.0,19.0,Female,East,Graduate,Salaried,255884.28597084875,38313.668362900906,Home,584.8705994447233,3.0,28.0,25.53733935939737,2019-07-07,0.0
11992.0,46.0,Female,East,Secondary,Unemployed,311632.4873421978,356271.784193834,Education,570.9001437336811,2.0,31.0,70.05610923004163,2021-02-03,0.0
10947.0,38.0,Female,West,Graduate,Self-Employed,798428.9405193591,268695.1142608795,Education,634.5618585805504,1.0,23.0,40.29049017094176,2021-09-25,0.0
11561.0,60.0,Other,South,Primary,Unemployed,619525.3002710816,150053.66071382593,Home,562.9945862819,2.0,37.0,32.989634303534146,2022-11-10,0.0
11496.0,40.0,Male,North,Graduate,Self-Employed,619161.5716830017,155352.49337870322,Education,784.8337546855242,1.0,28.0,25.89525849925164,2023-05-31,0.0
10438.0,31.0,Female,East,Post-Graduate,Salaried,270285.80603916274,539940.8584471556,Home,626.4088548237592,2.0,34.0,50.41332983924506,2023-09-24,0.0
10672.0,28.0,Male,East,Secondary,Self-Employed,552985.0206499122,91330.61314986576,Car,628.5102972277147,1.0,32.0,64.8845280167991,2024-08-01,0.0
11933.0,43.87828826137829,Female,East,Graduate,Salaried,279399.9339048841,75032.6862571085,Other,659.2667312763683,2.0,26.0,64.77462793534926,2023-05-06,1.0
10180.0,59.0,Male,North,Primary,Salaried,467455.1561709577,801.520174174977,Business,626.8427262941198,2.0,20.0,38.27483011713239,2021-01-31,0.0
11768.0,67.0,Male,West,Post-Graduate,Salaried,619728.7996101722,335074.9111182883,Education,679.7920354351548,2.0,33.0,32.814920826874975,2016-04-16,1.0
11522.0,29.0,Female,West,Secondary,Self-Employed,501724.2906401136,152945.513384301,Education,603.1546873409026,2.0,28.0,24.43079892842333,2016-06-23,0.0
11213.0,21.0,Female,East,Post-Graduate,Unemployed,439534.2859867433,223869.2353558612,Business,645.5811803822659,2.220446049250313e-16,38.0,15.627235596631142,2020-02-24,1.0
11817.0,34.0,Female,West,Post-Graduate,Salaried,489208.0680466997,31773.11979142402,Business,652.7581513768115,3.0,20.0,39.98409768073607,2019-01-03,0.0
10470.0,69.0,Male,North,Graduate,Salaried,737005.3067797828,270271.01260169427,Home,768.0451588920002,5.0,27.0,15.47850235298824,2018-01-29,0.0
10923.0,33.0,Female,South,Post-Graduate,Salaried,538394.8532913827,219326.39368655483,Home,807.0269564083319,2.220446049250313e-16,25.0,46.833448981525,2018-10-26,0.0
10757.0,18.0,Male,West,Graduate,Salaried,622134.2362860173,553495.1392935641,Business,606.235257793019,2.0,34.0,54.21335743093847,2021-03-06,1.0
10416.0,57.0,Female,South,Secondary,Salaried,491143.3456103824,59753.48579621324,Education,519.1337560394579,2.0,28.0,35.766112383306854,2019-08-09,1.0
10253.0,39.0,Male,East,Secondary,Salaried,-395083.9959531985,444503.6339052173,Car,748.8873608974293,3.0,30.0,43.01725246731754,2023-08-29,1.0
11376.0,67.0,Female,East,Secondary,Self-Employed,90425.86755943112,23439.893445377646,Car,568.0683175052403,1.0,22.0,35.36522815694669,2015-05-12,0.0
11875.0,44.0,Male,West,Graduate,Self-Employed,177483.6847017132,73932.53103694617,Home,667.157199954699,1.0,35.0,38.34510077403983,2016-05-06,0.0
10546.0,62.0,Male,South,Graduate,Salaried,949323.5151704092,570745.5086081049,Home,650.9181767599832,4.0,22.0,19.05164743896503,2017-09-05,0.0
11484.0,43.89618302298906,Female,West,Primary,Salaried,622796.950746642,869936.9189536411,Education,496.5722777159227,3.0,34.0,32.572557703956214,2023-11-03,0.0
11342.0,66.0,Female,North,Secondary,Salaried,618780.1560953284,10876.36564160866,Business,799.1878772296329,4.0,31.0,53.18964696240543,2024-05-05,0.0
11113.0,40.0,Female,North,Primary,Self-Employed,621180.9719942779,77442.79202212411,Home,681.4617445529229,2.0,34.0,6.210742513599989,2021-10-05,0.0
10818.0,66.0,Male,North,Secondary,Salaried,291264.1428323251,481282.7315719154,Other,546.6541403811968,2.0,46.0,29.52397215592088,2018-06-26,0.0
11340.0,67.0,Male,West,Graduate,Salaried,719234.7421355117,541895.522846341,Education,651.317213617965,5.0,41.0,29.945606158266436,2021-04-19,0.0
10693.0,55.0,Male,South,Secondary,Salaried,668478.2822447529,255702.39203025785,Business,647.9805263945635,2.220446049250313e-16,24.0,56.45378294989602,2024-05-15,0.0
11676.0,33.0,Female,North,Secondary,Salaried,313235.706149457,71538.55753716838,Education,590.0545113249414,1.0,35.0,37.716552692670696,2016-09-17,0.0
10147.0,43.0,Male,South,Graduate,Self-Employed,331730.46789245185,117366.15280578358,Business,633.0276736626257,1.0,24.0,40.890370151354745,2019-12-15,1.0
10536.0,22.0,Male,North,Primary,Salaried,680256.6605618858,91114.67543637278,Home,646.1926591906416,2.0,35.0,51.75700152541384,2021-07-04,0.0
11344.0,43.900684425813026,Male,North,Post-Graduate,Salaried,235705.86732101504,286750.1221944608,Business,652.9032103368646,4.0,32.0,39.519372832466246,2019-12-04,0.0
10278.0,57.0,Male,South,Secondary,Unemployed,609921.3454369373,993540.8489817148,Education,643.084506323883,3.0,42.0,53.43552334550925,2022-07-30,0.0
10151.0,26.0,Male,West,Secondary,Salaried,940097.598675768,524193.8303328323,Home,680.1995812051931,2.220446049250313e-16,26.0,41.83514826229623,2016-09-01,0.0
10067.0,67.0,Male,South,Graduate,Salaried,395721.7993814227,36995.365568731446,Business,661.9948651047207,2.0,29.0,32.690306325489686,2024-02-29,0.0
10655.0,42.0,Male,North,Graduate,Salaried,468796.372776214,525236.8291320388,Other,569.9205531645966,1.0,33.0,42.62328052370576,2021-07-01,0.0
10137.0,44.0,Male,South,Graduate,Salaried,621662.0951234926,105598.96494710009,Car,630.9988665768707,2.0,33.0,59.69996327105229,2024-07-08,1.0
11346.0,43.913857781150895,Male,South,Secondary,Unemployed,348773.67500155384,265552.61693210126,Other,734.9298517759903,2.0,38.0,53.9528922456166,2022-12-21,0.0
10262.0,20.0,Male,East,Primary,Salaried,736890.0866552534,164606.07707675718,Home,708.0530613324516,1.0,30.0,10.959197465974398,2020-04-20,1.0
10102.0,18.0,Female,North,Primary,Salaried,634613.9187985848,204732.2189744101,Business,721.5646214061206,3.0,26.0,42.56441234822702,2023-11-10,0.0
10631.0,37.0,Female,South,Post-Graduate,Salaried,621452.1400197346,270826.11854412546,Other,636.5988436170072,1.0,23.0,42.12250205788412,2024-07-06,0.0
10998.0,62.0,Male,East,Post-Graduate,Salaried,849254.9278954426,395892.3625924883,Other,652.203140032113,3.0,34.0,62.90446271371184,2021-09-15,0.0
10334.0,53.0,Male,West,Graduate,Salaried,801733.387507516,212994.7354879589,Home,798.6725651630944,3.0,32.0,36.97170981502172,2021-07-10,0.0
10748.0,36.0,Male,South,Post-Graduate,Self-Employed,122532.10676935333,22759.49392390094,Home,682.055662238257,2.0,32.0,52.65352108241041,2024-09-12,0.0
11788.0,46.0,Female,South,Graduate,Salaried,307128.9778630474,553469.200140086,Other,703.1716471517507,2.220446049250313e-16,25.0,27.05851391991098,2023-12-03,1.0
10951.0,58.0,Male,West,Secondary,Salaried,813348.359714719,53118.74909819965,Business,677.381481992999,5.0,27.0,49.89630922047184,2017-05-14,0.0
11749.0,43.89371893567375,Male,North,Graduate,Salaried,1180513.348424422,105408.08580192697,Business,729.6461240970318,2.0,33.0,60.42939865524298,2017-11-11,0.0
10205.0,54.0,Male,West,Secondary,Salaried,592210.81035297,266096.1893325328,Business,631.1987336502035,3.0,26.0,52.98318450298677,2015-12-13,1.0
10350.0,39.0,Male,South,Secondary,Salaried,533426.6576507704,1161200.649386176,Car,734.2698511280456,4.0,22.0,33.32241232766366,2015-12-06,0.0
11225.0,62.0,Female,East,Graduate,Salaried,929066.887874992,119693.95349789318,Other,630.5060827926872,3.0,37.0,9.639731758590457,2019-03-01,0.0
11197.0,69.0,Male,South,Post-Graduate,Salaried,579804.5145678463,545564.2941049456,Other,635.3132250424128,3.0,20.0,52.48501701112528,2022-08-16,0.0
11864.0,53.0,Male,North,Primary,Salaried,914153.4006633704,85244.36597247733,Education,673.7661365201262,1.0,28.0,57.1740835258428,2020-11-15,0.0
11374.0,68.0,Female,East,Graduate,Unemployed,513261.1375162746,97187.65594650977,Car,643.5398663566988,2.220446049250313e-16,31.0,28.260028400893944,2015-10-07,0.0
11827.0,57.0,Male,West,Graduate,Self-Employed,1284748.5319182612,249807.38697703596,Education,592.9659241133935,2.220446049250313e-16,36.0,43.8571933823326,2019-04-06,0.0
11848.0,55.0,Female,East,Graduate,Salaried,574388.5059664835,51725.51404695882,Business,712.2182185890017,1.0,36.0,20.18998407224959,2023-09-18,0.0
10844.0,26.0,Male,North,Secondary,Salaried,359817.68404808105,542338.2099157661,Home,659.296601957584,1.0,27.0,45.336498266802,2021-04-11,0.0
10854.0,49.0,Female,North,Secondary,Salaried,435406.69659339706,101139.96011022571,Business,588.1814689779188,3.0,39.0,45.35086420657889,2019-12-01,0.0
11449.0,22.0,Female,West,Graduate,Salaried,1188146.269739251,42952.15006313007,Business,650.9305321054103,2.0,28.0,27.827023772948813,2018-05-01,0.0
11146.0,39.0,Male,North,Post-Graduate,Salaried,473771.2894264431,97600.90984832717,Other,716.0210747180552,2.220446049250313e-16,29.0,24.34649890325067,2024-11-24,0.0
11237.0,19.0,Male,South,Graduate,Self-Employed,387371.0353566776,9187.675110794546,Business,536.3871651855379,2.220446049250313e-16,31.0,51.309875951066616,2019-12-15,1.0
10475.0,69.0,Male,South,Primary,Salaried,1067186.1906354057,228357.36181198852,Home,562.6822129359508,1.0,25.0,25.242968499963236,2023-05-15,0.0
11901.0,37.0,Female,North,Primary,Salaried,564396.629677136,86567.12856839955,Business,762.3375654520709,3.0,29.0,49.97486858127962,2020-01-21,0.0
11126.0,28.0,Male,East,Post-Graduate,Salaried,453878.7214105489,347747.5752293821,Business,673.3206470796877,1.0,26.0,29.02708203181566,2017-12-29,1.0
11663.0,43.0,Male,West,Secondary,Self-Employed,401755.9133223314,392706.265652924,Home,570.9136593716295,2.0,33.0,36.52061200834759,2018-08-24,0.0
11350.0,45.0,Female,South,Post-Graduate,Self-Employed,729237.6721407308,181077.92108526785,Home,817.5258476683456,2.0,35.0,60.71489489289044,2015-05-27,0.0
10448.0,39.0,Female,South,Primary,Salaried,881191.9728094192,126182.78522217495,Car,717.9119932427551,1.0,29.0,54.25031207642718,2015-07-09,0.0
10786.0,37.0,Male,South,Graduate,Self-Employed,413431.744592224,208923.636759984,Car,612.2002911252346,3.0,26.0,35.95741253711727,2021-03-19,0.0
11890.0,27.0,Male,North,Graduate,Salaried,270775.754630518,140403.326505359,Education,740.8870015789001,2.220446049250313e-16,25.0,38.34999955206128,2023-05-15,0.0
11116.0,19.0,Female,South,Primary,Salaried,621584.4152273174,582576.4293280118,Home,654.3184577252741,3.0,24.0,41.30480726859516,2015-03-10,1.0
11153.0,47.0,Male,South,Secondary,Salaried,480433.74108562095,118942.62598641217,Home,851.6824500822906,2.220446049250313e-16,27.0,34.10478350292119,2018-09-23,1.0
10153.0,32.0,Male,West,Post-Graduate,Salaried,399726.7061094135,708944.0104703963,Education,651.9508825394848,4.0,24.0,8.915959969030602,2021-02-10,0.0
11670.0,46.0,Female,West,Secondary,Salaried,188570.92883158417,169734.37587136726,Car,644.8283181371822,1.0,30.0,51.22576867670388,2021-11-13,0.0
10363.0,47.0,Male,East,Graduate,Self-Employed,-94926.72144888423,14635.84593796666,Business,581.3702400168652,3.0,33.0,63.10828575771417,2021-11-23,0.0
11371.0,35.0,Female,North,Post-Graduate,Salaried,534553.3087694331,141912.07865055083,Other,584.3134282811175,6.0,31.0,21.834122239781493,2019-12-28,0.0
11308.0,43.89475969114853,Male,South,Graduate,Self-Employed,778119.258654201,35928.92685675522,Home,725.2717716947919,1.0,26.0,52.23676629237857,2016-12-01,0.0
11356.0,30.0,Female,East,Primary,Salaried,407427.91101087886,165148.88151994682,Education,646.3078510206273,1.0,34.0,14.878845514927288,2016-08-16,0.0
10365.0,45.0,Male,North,Primary,Salaried,551444.7713837909,22376.739104161097,Other,517.9456384994112,4.0,33.0,49.90319813576126,2024-10-16,0.0
10517.0,64.0,Male,North,Graduate,Salaried,464983.4367531893,105855.12695892219,Car,626.9394984004949,2.0,26.0,50.00306084556292,2022-03-20,0.0
10622.0,66.0,Female,West,Graduate,Salaried,792235.3625227825,260621.31170502328,Other,716.7225973018215,4.0,29.0,37.7277455920623,2019-09-10,1.0
10709.0,36.0,Female,East,Secondary,Salaried,595341.290331723,635281.8825786401,Car,540.7719414751749,2.0,31.0,40.58574014720005,2020-09-09,1.0
11911.0,27.0,Male,East,Secondary,Salaried,750548.49475685,407343.1412366408,Home,609.098978870025,2.0,31.0,20.295588201009185,2015-12-29,0.0
10458.0,60.0,Female,West,Post-Graduate,Salaried,260169.04832939024,260005.9580779781,Education,728.583265470516,2.0,36.0,35.492843451964795,2017-12-26,0.0
11324.0,43.89336053433763,Male,North,Secondary,Self-Employed,711208.4332480135,544804.7684947568,Other,637.4038544810878,3.0,33.0,23.27217265875397,2017-02-18,0.0
10615.0,43.89130496382259,Male,South,Graduate,Salaried,730161.6061822668,105696.08717453701,Car,672.6211653238066,4.0,27.0,19.491919857761065,2021-08-29,0.0
10664.0,56.0,Female,South,Secondary,Salaried,489863.6354799699,246947.03424969967,Home,635.5567813748829,1.0,31.0,49.01281483534133,2018-12-11,1.0
11047.0,43.912737851502875,Male,West,Graduate,Salaried,610869.0752587246,171114.51610020423,Other,614.9812854699724,2.220446049250313e-16,30.0,35.954821836721734,2019-02-21,0.0
10042.0,54.0,Female,North,Primary,Salaried,499486.30361649126,251067.75550015888,Business,666.2449083917079,1.0,44.0,39.638875246278594,2018-05-20,1.0
11027.0,64.0,Female,West,Graduate,Salaried,333841.84161192464,265026.0653659986,Other,650.0616987001445,4.0,35.0,72.35622703308026,2018-01-05,0.0
10560.0,52.0,Other,North,Post-Graduate,Self-Employed,400062.7970153397,5715.782493949693,Home,711.2041354850465,2.0,37.0,29.82086327169241,2018-05-30,0.0
11361.0,49.0,Female,North,Primary,Self-Employed,206174.18026571162,117481.06748467026,Education,792.5488242840781,2.0,32.0,68.73181907982618,2017-03-12,0.0
11870.0,56.0,Female,North,Post-Graduate,Salaried,619332.9229938054,805518.4139304853,Car,698.9570923526076,2.0,36.0,15.901490027563739,2024-10-01,1.0
11778.0,42.0,Female,South,Post-Graduate,Salaried,462795.32715494535,111715.90100204718,Education,707.4539218350692,1.0,23.0,45.97043370883316,2019-10-18,0.0
11054.0,28.0,Male,West,Secondary,Unemployed,486238.344833145,775918.3702748448,Car,561.3343980795294,1.0,39.0,31.697393831968235,2024-03-30,0.0
11709.0,66.0,Female,East,Primary,Self-Employed,481278.5310292485,366650.0692550617,Other,657.5205275909824,3.0,32.0,46.19940516851221,2024-07-20,0.0
10528.0,38.0,Male,South,Primary,Salaried,474536.3239642818,346055.3051169273,Other,650.4763215902545,3.0,37.0,48.96267431552156,2024-01-24,1.0
10886.0,51.0,Male,South,Primary,Unemployed,650597.6143272835,654075.9113457375,Business,720.5055262784695,1.0,35.0,13.407491785436939,2024-11-18,0.0
10718.0,62.0,Female,West,Secondary,Unemployed,624134.6505963808,134567.0990551184,Car,445.5606350658958,4.0,36.0,47.00583348213708,2024-07-23,0.0
11129.0,55.0,Male,North,Primary,Salaried,601158.2036759693,32409.34017456253,Education,710.6332142518067,3.0,30.0,36.675026405615554,2015-05-07,0.0
10685.0,59.0,Male,West,Secondary,Self-Employed,458561.584256633,36705.8586958418,Other,527.9194036680101,1.0,31.0,51.88142995543912,2016-08-23,1.0
11834.0,36.0,Female,North,Primary,Unemployed,465389.61759424687,24639.40113813209,Car,534.109792600832,2.0,32.0,52.83688803387558,2018-08-13,0.0
11033.0,66.0,Male,North,Secondary,Self-Employed,571529.8083192572,83653.92006314723,Car,707.1475771806347,1.0,31.0,73.01845702103368,2018-02-14,0.0
10030.0,42.0,Female,East,Graduate,Unemployed,740899.3633099918,319412.9856626107,Education,654.4132319363163,1.0,31.0,44.00386855449011,2022-11-09,1.0
11463.0,51.0,Male,East,Post-Graduate,Salaried,590443.949710734,942072.2717070328,Business,721.1344768404382,3.0,25.0,25.50235422636626,2019-12-06,0.0
11081.0,28.0,Male,South,Secondary,Self-Employed,897323.2695721912,50370.84486877284,Education,749.3411399688293,1.0,24.0,22.016424429461644,2015-05-15,0.0
10822.0,58.0,Male,East,Secondary,Salaried,835255.2288435539,110017.66309280347,Home,725.4388709301159,2.220446049250313e-16,28.0,34.631629261685426,2022-09-10,0.0
11301.0,43.900617796236574,Male,South,Secondary,Salaried,604601.1558548646,127061.7619895229,Home,737.8687798827318,3.0,44.0,22.013812193043865,2024-12-02,1.0
11840.0,58.0,Male,West,Secondary,Salaried,699526.9502532082,54045.600335597584,Home,505.5951787891935,3.0,26.0,28.018093660052795,2023-12-18,0.0
10595.0,21.0,Male,South,Secondary,Salaried,374029.89684410114,132134.86615453564,Education,781.7195583231073,2.0,41.0,47.32569717040589,2022-06-21,1.0
11580.0,52.0,Male,East,Secondary,Self-Employed,900915.9715140184,821843.4724258179,Education,642.677394659189,2.220446049250313e-16,28.0,41.65712865842801,2016-03-30,0.0
11265.0,42.0,Male,South,Graduate,Salaried,913099.8449071896,256636.72544864164,Other,600.4781339020337,1.0,39.0,48.34246654826229,2016-08-21,0.0
10382.0,58.0,Male,West,Primary,Salaried,620686.9396392322,98573.38991765783,Education,659.2551052730594,1.0,38.0,42.6319579602672,2020-01-03,1.0
11230.0,25.0,Male,West,Graduate,Self-Employed,845297.2069556096,214089.79993446395,Home,783.8184253034688,1.0,30.0,34.003408292098804,2021-11-23,0.0
11892.0,49.0,Male,West,Graduate,Salaried,368569.7781460559,288555.3679238472,Business,734.4712698087511,2.0,26.0,43.63976515958931,2022-05-28,0.0
10082.0,48.0,Female,South,Secondary,Salaried,23117.12041687919,537899.4075553687,Education,653.2110916094488,3.0,32.0,42.12559471946094,2019-01-01,0.0
11865.0,19.0,Male,East,Graduate,Self-Employed,189410.52115235053,153922.4475164167,Car,615.8691116357236,2.0,31.0,40.25965637103092,2019-09-03,0.0
10358.0,25.0,Male,East,Graduate,Salaried,621388.1027396892,170507.35626448327,Home,685.1018726604041,2.0,42.0,44.80640784913608,2018-09-10,0.0
10643.0,26.0,Female,South,Secondary,Self-Employed,852350.9913188105,121165.48883508277,Education,647.1893332305472,2.0,36.0,31.09613289446344,2023-09-06,0.0
11227.0,69.0,Male,South,Secondary,Salaried,580932.3972444831,337867.7467886273,Home,578.7747269877752,3.0,14.999999999999998,45.72452557623316,2018-09-03,0.0
10113.0,34.0,Female,North,Secondary,Unemployed,239815.9371756396,795326.9584259805,Home,570.034359017063,3.0,26.0,34.18485488281268,2016-08-07,1.0
10312.0,41.0,Male,West,Post-Graduate,Salaried,623085.3622045403,301599.7552498981,Education,557.5963771595784,3.0,31.0,17.224966010974665,2015-10-23,0.0
11541.0,28.0,Female,West,Post-Graduate,Salaried,683323.4291531944,533068.2049691958,Business,653.2610450827852,4.0,29.0,62.64372607315977,2021-07-07,0.0
10492.0,18.0,Female,West,Secondary,Salaried,525952.9500956843,286452.23538037034,Education,613.2638668492465,2.0,36.0,45.88810013199844,2024-11-14,0.0
11229.0,46.0,Male,West,Post-Graduate,Salaried,648055.6701368262,105510.27198898053,Education,651.9966373559018,2.220446049250313e-16,38.0,52.58440383287319,2015-09-14,0.0
10494.0,51.0,Male,West,Graduate,Salaried,198070.61669483152,284583.78951191745,Education,685.3559465255919,3.0,37.0,53.821088815084295,2015-09-17,0.0
10403.0,63.0,Male,South,Graduate,Salaried,371170.21112197055,459241.1233985795,Home,593.7161378537103,3.0,24.0,33.73089069152094,2016-03-29,1.0
10540.0,48.0,Male,South,Secondary,Salaried,315395.64874094405,209685.6458209976,Car,652.4222802826176,2.220446049250313e-16,29.0,42.36547604027531,2021-08-25,0.0
11942.0,34.0,Female,South,Secondary,Salaried,872753.7773520602,397446.97541805,Education,635.1532639518011,2.0,30.0,29.31161542764582,2015-04-13,0.0
11647.0,52.0,Female,East,Graduate,Salaried,753386.4782876417,214623.2575653324,Other,724.3620518716518,1.0,20.0,31.258672929931517,2018-11-19,0.0
11877.0,58.0,Female,West,Primary,Self-Employed,700122.9196952994,245323.0720057716,Car,595.370808626738,2.0,22.0,73.57333034652842,2016-02-09,0.0
11318.0,24.0,Male,South,Graduate,Salaried,547075.1025402349,368373.1886173182,Other,794.1178891673744,1.0,26.0,67.15017594324368,2021-04-09,0.0
11477.0,67.0,Female,West,Graduate,Salaried,622252.0679138479,545598.8437765546,Education,506.280119150612,2.0,26.0,22.15298791158509,2020-05-18,0.0
11325.0,61.0,Male,South,Secondary,Salaried,533080.8807403032,630233.5613022255,Car,691.8848059630433,2.220446049250313e-16,36.0,31.517186270795904,2017-12-28,1.0
11412.0,68.0,Male,North,Graduate,Salaried,365129.6929680364,814604.1030871104,Business,722.1500499946585,2.220446049250313e-16,28.0,47.77786485923436,2021-10-22,0.0
11136.0,67.0,Male,East,Graduate,Salaried,1062511.832512675,408046.69007615326,Home,651.020063048307,2.0,30.0,41.29122503629005,2017-10-28,0.0
11100.0,43.85887442054167,Male,South,Post-Graduate,Salaried,940713.6747801966,82648.39734684094,Car,768.9596186132891,5.0,28.0,23.622176863177543,2023-06-06,1.0
11034.0,61.0,Male,North,Graduate,Unemployed,736310.6062085519,629842.3302303206,Business,644.976114872982,1.0,17.0,54.76987214610333,2023-07-13,1.0
10813.0,38.0,Male,South,Graduate,Salaried,-582765.0509488117,41263.19374544488,Other,667.9394429658959,2.0,28.0,52.62704660180083,2018-06-14,0.0
11304.0,64.0,Male,North,Secondary,Salaried,764303.1258962118,15321.759791705292,Car,818.8539855702538,2.220446049250313e-16,31.0,13.641550256674329,2023-11-05,0.0
10202.0,25.0,Female,South,Primary,Salaried,286577.68738431134,419440.7235388238,Car,666.9254319949339,2.220446049250313e-16,32.0,35.985327484440134,2020-12-04,0.0
10196.0,69.0,Male,South,Post-Graduate,Self-Employed,561964.8916508072,21847.76789916586,Business,622.7997859390305,2.220446049250313e-16,22.0,48.63427723895974,2020-09-19,1.0
11586.0,68.0,Female,West,Primary,Salaried,626757.8497008105,413562.232309636,Other,651.8163620329206,2.0,25.0,37.39030883085815,2024-10-29,0.0
10107.0,18.0,Male,North,Primary,Salaried,534595.7072335687,231783.35830758783,Business,739.9018486678883,1.0,29.0,37.58470971615274,2016-09-20,1.0
10157.0,68.0,Male,South,Graduate,Self-Employed,621195.7413856419,237503.51592731505,Education,613.0967182368232,1.0,32.0,20.89213028418729,2021-09-19,0.0
10106.0,41.0,Male,South,Secondary,Salaried,856152.8285244008,330761.7513766913,Car,484.18648397487993,1.0,21.0,44.50428724626139,2024-03-09,1.0
10028.0,39.0,Female,North,Primary,Salaried,443465.8671877695,33868.760741753445,Business,632.1401404081303,1.0,26.0,23.20929337034456,2024-03-11,0.0
10138.0,52.0,Male,East,Graduate,Salaried,337294.64355382,263569.9054207405,Home,635.4458273955696,3.0,30.0,71.37053584325474,2015-07-27,0.0
10557.0,41.0,Male,West,Primary,Salaried,349815.24288968416,1000098.9249852416,Business,514.2256583988292,2.0,39.0,37.89402197429195,2023-10-17,0.0
11565.0,51.0,Male,East,Graduate,Salaried,549911.2495750667,458741.5146367464,Home,667.4480704356828,2.220446049250313e-16,27.0,34.836182370595495,2021-10-20,1.0
10034.0,45.0,Male,North,Primary,Salaried,168535.08043129783,33765.08634900628,Business,719.8296275951193,4.0,29.0,55.93065272978284,2022-12-28,0.0
11575.0,60.0,Male,North,Secondary,Salaried,1059615.9827156188,926752.08197722,Education,591.9222581463524,2.0,30.0,70.1595008887573,2015-11-09,0.0
11518.0,23.0,Male,West,Post-Graduate,Unemployed,792625.2545980253,583893.7710862845,Other,491.4267516687594,2.220446049250313e-16,39.0,43.03714050736848,2021-06-25,1.0
10186.0,61.0,Male,East,Graduate,Self-Employed,867712.186892061,426605.7632719945,Business,592.822919908691,4.0,33.0,27.969175211828823,2019-02-21,0.0
11755.0,20.0,Female,North,Graduate,Self-Employed,754776.0191539419,396780.0059129793,Other,555.3686157847188,3.0,26.0,43.20847460523419,2021-03-28,0.0
11964.0,46.0,Male,East,Graduate,Self-Employed,446304.7315728538,216490.41106894665,Education,506.20734400906025,5.0,30.0,39.933669798256,2015-09-06,1.0
11857.0,27.0,Male,South,Secondary,Self-Employed,583000.5348962687,14657.240368958563,Home,690.1353737048116,2.0,20.0,22.31947555157558,2020-02-04,1.0
11760.0,40.0,Female,North,Primary,Salaried,447885.303375372,108061.99204913861,Home,716.0038730418213,1.0,33.0,58.9380120774776,2020-04-25,0.0
11674.0,35.0,Female,North,Graduate,Salaried,183395.20256304415,424027.8650033173,Home,653.4010584237434,2.220446049250313e-16,25.0,51.82725598262873,2023-10-18,0.0
10838.0,43.895337874818296,Male,North,Graduate,Salaried,582547.4024555782,47027.52944106475,Business,688.181635064034,3.0,37.0,12.350229973772802,2020-10-26,1.0
11055.0,47.0,Male,West,Secondary,Self-Employed,574281.3384684804,821259.9054364738,Business,609.7542535051531,2.0,38.0,48.5902008910104,2021-06-22,1.0
11334.0,66.0,Male,East,Graduate,Salaried,975371.453893499,69542.88358343914,Other,612.2718917186212,2.0,19.0,21.479957578283443,2024-05-13,0.0
11298.0,40.0,Female,West,Primary,Salaried,539269.1384558798,117770.1242822303,Car,652.8571376359947,3.0,27.0,53.251092759648586,2022-03-24,0.0
11671.0,39.0,Female,South,Primary,Self-Employed,567305.6378081494,270994.74252194405,Car,657.9243901836337,2.0,27.0,30.15724553609808,2018-04-19,0.0
10096.0,43.909574898104445,Female,North,Graduate,Salaried,359925.43087116187,57785.163338504964,Car,792.5228104974116,2.220446049250313e-16,27.0,32.875481556731835,2015-06-02,0.0
10617.0,41.0,Male,West,Post-Graduate,Self-Employed,346456.5140431824,31438.513890519564,Education,727.4139020166564,3.0,39.0,28.48145795370246,2021-09-20,0.0
10802.0,47.0,Female,South,Secondary,Self-Employed,844573.4922404895,49141.00182517787,Other,589.7248167242504,2.0,29.0,50.40911524586003,2024-04-01,0.0
10700.0,69.0,Female,East,Graduate,Salaried,621549.1820180309,128145.35732025316,Car,612.7556809050374,4.0,33.0,42.448952284268806,2019-09-04,0.0
10850.0,21.0,Male,North,Graduate,Salaried,338094.0755574578,7342.539326763654,Education,523.1685283616844,2.220446049250313e-16,33.0,45.32527256341957,2017-01-20,0.0
10970.0,43.0,Male,West,Secondary,Self-Employed,698551.4602403131,177995.42196254528,Business,530.1410856396838,1.0,27.0,54.34368311440359,2020-07-19,0.0
11122.0,54.0,Female,North,Primary,Self-Employed,834619.2637715106,14757.798876847257,Other,651.4967031664057,1.0,27.0,41.57329545795756,2015-12-17,0.0
11492.0,43.0,Female,West,Primary,Salaried,1021283.3752381424,454466.8462052684,Home,726.0709787074039,1.0,32.0,47.16299619646642,2016-11-26,1.0
11393.0,36.0,Male,South,Primary,Salaried,723044.3508570993,515746.4530061266,Other,687.5231674757972,3.0,34.0,40.97475866316536,2022-05-18,0.0
